Gene_ID,Cancer_Type,Gene_Mutation_Count,Gene_Severe_Mutation_Count,Gene_Individuals_with_Mutations_Count,Gene_Individuals_with_Severe_Mutations_Count
SGK1,Uterine_Corpus_Endometrial_Carcinoma,63,9,45,9
ADCY8,Uterine_Corpus_Endometrial_Carcinoma,74,4,50,3
INPP4A,Uterine_Corpus_Endometrial_Carcinoma,74,11,49,10
KCNQ5,Uterine_Corpus_Endometrial_Carcinoma,71,10,47,8
CHD4,Uterine_Corpus_Endometrial_Carcinoma,164,21,106,19
GRIN2A,Uterine_Corpus_Endometrial_Carcinoma,135,8,62,8
BMPER,Uterine_Corpus_Endometrial_Carcinoma,84,2,47,2
GRIN2B,Uterine_Corpus_Endometrial_Carcinoma,115,9,65,9
FBN2,Uterine_Corpus_Endometrial_Carcinoma,215,18,87,17
MAGEE2,Uterine_Corpus_Endometrial_Carcinoma,81,11,45,10
USP24,Uterine_Corpus_Endometrial_Carcinoma,109,17,52,15
CP,Uterine_Corpus_Endometrial_Carcinoma,89,16,56,16
KIAA0355,Uterine_Corpus_Endometrial_Carcinoma,77,5,53,5
FRMPD3,Uterine_Corpus_Endometrial_Carcinoma,102,9,52,8
ZNRF1,Uterine_Corpus_Endometrial_Carcinoma,58,1,48,1
ACRC,Uterine_Corpus_Endometrial_Carcinoma,67,6,44,6
BIRC6,Uterine_Corpus_Endometrial_Carcinoma,250,24,80,20
TNXB,Uterine_Corpus_Endometrial_Carcinoma,172,6,75,6
SHROOM2,Uterine_Corpus_Endometrial_Carcinoma,129,12,71,12
ITIH2,Uterine_Corpus_Endometrial_Carcinoma,92,11,52,11
SMURF1,Uterine_Corpus_Endometrial_Carcinoma,81,4,50,4
RALGDS,Uterine_Corpus_Endometrial_Carcinoma,78,1,44,1
MAMDC2,Uterine_Corpus_Endometrial_Carcinoma,66,3,44,3
COL19A1,Uterine_Corpus_Endometrial_Carcinoma,89,18,54,16
GSPT2,Uterine_Corpus_Endometrial_Carcinoma,99,7,54,7
FAM208A,Uterine_Corpus_Endometrial_Carcinoma,94,20,52,18
WDR44,Uterine_Corpus_Endometrial_Carcinoma,126,14,61,11
RP1,Uterine_Corpus_Endometrial_Carcinoma,125,20,57,15
SUPT16H,Uterine_Corpus_Endometrial_Carcinoma,78,11,46,10
MUM1L1,Uterine_Corpus_Endometrial_Carcinoma,113,7,60,6
PARD3,Uterine_Corpus_Endometrial_Carcinoma,92,13,54,12
AGO4,Uterine_Corpus_Endometrial_Carcinoma,68,2,46,2
MEGF10,Uterine_Corpus_Endometrial_Carcinoma,85,9,51,8
CCND2,Uterine_Corpus_Endometrial_Carcinoma,123,5,59,5
VWA8,Uterine_Corpus_Endometrial_Carcinoma,114,13,57,13
ARHGAP20,Uterine_Corpus_Endometrial_Carcinoma,81,7,46,7
DEPDC5,Uterine_Corpus_Endometrial_Carcinoma,90,14,55,11
UBE3C,Uterine_Corpus_Endometrial_Carcinoma,65,5,50,5
HNRNPM,Uterine_Corpus_Endometrial_Carcinoma,68,10,45,9
FRMD4A,Uterine_Corpus_Endometrial_Carcinoma,99,12,54,11
ITGAL,Uterine_Corpus_Endometrial_Carcinoma,79,10,52,10
SLC17A6,Uterine_Corpus_Endometrial_Carcinoma,83,8,52,7
CAMSAP3,Uterine_Corpus_Endometrial_Carcinoma,80,13,48,11
ATP7A,Uterine_Corpus_Endometrial_Carcinoma,160,11,64,9
GUCY2C,Uterine_Corpus_Endometrial_Carcinoma,74,11,45,9
DPCR1,Uterine_Corpus_Endometrial_Carcinoma,89,22,44,18
LAMC2,Uterine_Corpus_Endometrial_Carcinoma,64,7,45,7
IQGAP2,Uterine_Corpus_Endometrial_Carcinoma,117,13,51,12
LPHN3,Uterine_Corpus_Endometrial_Carcinoma,152,16,70,15
SENP7,Uterine_Corpus_Endometrial_Carcinoma,75,16,45,15
RBMX,Uterine_Corpus_Endometrial_Carcinoma,74,3,46,3
NSD1,Uterine_Corpus_Endometrial_Carcinoma,169,43,85,35
MYBPC3,Uterine_Corpus_Endometrial_Carcinoma,79,7,53,7
DDHD1,Uterine_Corpus_Endometrial_Carcinoma,69,10,47,9
PC,Uterine_Corpus_Endometrial_Carcinoma,71,5,44,5
BRCA1,Uterine_Corpus_Endometrial_Carcinoma,77,13,49,13
PDE4A,Uterine_Corpus_Endometrial_Carcinoma,63,3,44,3
SLC5A3,Uterine_Corpus_Endometrial_Carcinoma,139,4,61,4
USP54,Uterine_Corpus_Endometrial_Carcinoma,83,8,52,8
PPP3CA,Uterine_Corpus_Endometrial_Carcinoma,77,3,49,3
KCNK2,Uterine_Corpus_Endometrial_Carcinoma,74,1,48,1
HIVEP2,Uterine_Corpus_Endometrial_Carcinoma,171,18,66,17
NCAPD3,Uterine_Corpus_Endometrial_Carcinoma,89,9,58,9
CAST,Uterine_Corpus_Endometrial_Carcinoma,75,7,46,6
CLSPN,Uterine_Corpus_Endometrial_Carcinoma,74,10,48,10
TOX,Uterine_Corpus_Endometrial_Carcinoma,85,5,51,5
TRPA1,Uterine_Corpus_Endometrial_Carcinoma,89,8,50,7
DDX60L,Uterine_Corpus_Endometrial_Carcinoma,90,19,45,16
PER2,Uterine_Corpus_Endometrial_Carcinoma,84,8,53,7
ZNF770,Uterine_Corpus_Endometrial_Carcinoma,68,7,44,6
SIPA1L1,Uterine_Corpus_Endometrial_Carcinoma,110,11,54,10
XYLT1,Uterine_Corpus_Endometrial_Carcinoma,118,5,58,5
KMT2A,Uterine_Corpus_Endometrial_Carcinoma,185,22,74,21
SLX4,Uterine_Corpus_Endometrial_Carcinoma,111,10,61,10
TTC14,Uterine_Corpus_Endometrial_Carcinoma,83,13,53,12
KALRN,Uterine_Corpus_Endometrial_Carcinoma,164,9,76,9
FOXP1,Uterine_Corpus_Endometrial_Carcinoma,120,14,71,13
EGFLAM,Uterine_Corpus_Endometrial_Carcinoma,81,5,49,5
SLC4A10,Uterine_Corpus_Endometrial_Carcinoma,89,12,44,12
FUT4,Uterine_Corpus_Endometrial_Carcinoma,88,0,49,0
AMPH,Uterine_Corpus_Endometrial_Carcinoma,93,6,49,6
ANKHD1,Uterine_Corpus_Endometrial_Carcinoma,111,13,61,10
NDST1,Uterine_Corpus_Endometrial_Carcinoma,89,5,56,5
GLTSCR1L,Uterine_Corpus_Endometrial_Carcinoma,72,10,47,9
DNM3,Uterine_Corpus_Endometrial_Carcinoma,90,7,47,7
LRRC37A3,Uterine_Corpus_Endometrial_Carcinoma,70,8,45,8
PLD1,Uterine_Corpus_Endometrial_Carcinoma,82,13,48,11
ITGAX,Uterine_Corpus_Endometrial_Carcinoma,68,7,48,7
CCDC168,Uterine_Corpus_Endometrial_Carcinoma,242,28,71,24
PLEKHG2,Uterine_Corpus_Endometrial_Carcinoma,74,8,50,7
NUMA1,Uterine_Corpus_Endometrial_Carcinoma,110,10,55,10
CTNND2,Uterine_Corpus_Endometrial_Carcinoma,127,7,64,7
NYNRIN,Uterine_Corpus_Endometrial_Carcinoma,89,8,53,8
ATP8A1,Uterine_Corpus_Endometrial_Carcinoma,72,3,46,3
TRERF1,Uterine_Corpus_Endometrial_Carcinoma,79,10,48,10
FXR1,Uterine_Corpus_Endometrial_Carcinoma,75,11,44,11
OSBPL6,Uterine_Corpus_Endometrial_Carcinoma,93,17,54,16
LIN9,Uterine_Corpus_Endometrial_Carcinoma,80,4,57,4
ZBTB43,Uterine_Corpus_Endometrial_Carcinoma,78,2,44,2
CDK5RAP2,Uterine_Corpus_Endometrial_Carcinoma,96,16,50,14
MYLK,Uterine_Corpus_Endometrial_Carcinoma,127,3,68,2
DACH1,Uterine_Corpus_Endometrial_Carcinoma,86,7,44,7
SMG1,Uterine_Corpus_Endometrial_Carcinoma,220,19,80,17
FCRL3,Uterine_Corpus_Endometrial_Carcinoma,72,15,48,15
LTBP1,Uterine_Corpus_Endometrial_Carcinoma,97,10,50,10
SYNCRIP,Uterine_Corpus_Endometrial_Carcinoma,58,7,46,6
SPATA31D5P,Uterine_Corpus_Endometrial_Carcinoma,98,1,50,1
SPOPL,Uterine_Corpus_Endometrial_Carcinoma,84,6,52,6
TNS3,Uterine_Corpus_Endometrial_Carcinoma,100,5,60,5
MTMR1,Uterine_Corpus_Endometrial_Carcinoma,70,6,46,6
GRHL1,Uterine_Corpus_Endometrial_Carcinoma,71,9,47,9
HKDC1,Uterine_Corpus_Endometrial_Carcinoma,78,7,45,6
LTN1,Uterine_Corpus_Endometrial_Carcinoma,105,13,56,12
ITIH5,Uterine_Corpus_Endometrial_Carcinoma,76,5,44,5
CSDE1,Uterine_Corpus_Endometrial_Carcinoma,94,15,58,14
PCDHA4,Uterine_Corpus_Endometrial_Carcinoma,76,4,50,4
POF1B,Uterine_Corpus_Endometrial_Carcinoma,128,13,61,12
NRXN2,Uterine_Corpus_Endometrial_Carcinoma,95,9,58,9
ZZEF1,Uterine_Corpus_Endometrial_Carcinoma,139,17,67,15
RIF1,Uterine_Corpus_Endometrial_Carcinoma,140,15,60,14
MAGI2,Uterine_Corpus_Endometrial_Carcinoma,116,10,56,9
EFHC2,Uterine_Corpus_Endometrial_Carcinoma,92,15,49,14
FANCI,Uterine_Corpus_Endometrial_Carcinoma,70,8,44,8
F5,Uterine_Corpus_Endometrial_Carcinoma,165,13,62,12
CNTLN,Uterine_Corpus_Endometrial_Carcinoma,103,28,59,25
SEPT9,Uterine_Corpus_Endometrial_Carcinoma,67,1,45,1
COL22A1,Uterine_Corpus_Endometrial_Carcinoma,150,24,65,16
MATN2,Uterine_Corpus_Endometrial_Carcinoma,60,1,44,1
FAM46A,Uterine_Corpus_Endometrial_Carcinoma,84,0,51,0
EGFR,Uterine_Corpus_Endometrial_Carcinoma,81,7,45,7
CHD6,Uterine_Corpus_Endometrial_Carcinoma,146,18,73,18
PPP1R12B,Uterine_Corpus_Endometrial_Carcinoma,76,7,47,7
MICAL3,Uterine_Corpus_Endometrial_Carcinoma,114,6,58,6
COL4A6,Uterine_Corpus_Endometrial_Carcinoma,117,18,63,15
DAPK1,Uterine_Corpus_Endometrial_Carcinoma,95,9,62,8
PTK2B,Uterine_Corpus_Endometrial_Carcinoma,79,3,46,3
CNTN4,Uterine_Corpus_Endometrial_Carcinoma,148,12,71,12
PCDHA5,Uterine_Corpus_Endometrial_Carcinoma,74,3,49,3
OTOGL,Uterine_Corpus_Endometrial_Carcinoma,156,11,61,10
NUP205,Uterine_Corpus_Endometrial_Carcinoma,98,13,49,13
CABIN1,Uterine_Corpus_Endometrial_Carcinoma,80,9,46,9
ANGEL2,Uterine_Corpus_Endometrial_Carcinoma,59,1,45,1
MYH9,Uterine_Corpus_Endometrial_Carcinoma,103,7,48,6
MN1,Uterine_Corpus_Endometrial_Carcinoma,79,4,48,4
FLT1,Uterine_Corpus_Endometrial_Carcinoma,123,8,55,7
IGF1R,Uterine_Corpus_Endometrial_Carcinoma,168,4,68,4
EML6,Uterine_Corpus_Endometrial_Carcinoma,175,27,70,23
NBEAL2,Uterine_Corpus_Endometrial_Carcinoma,105,7,61,7
PLXNA2,Uterine_Corpus_Endometrial_Carcinoma,154,8,73,8
ERCC5,Uterine_Corpus_Endometrial_Carcinoma,94,8,49,7
C20orf194,Uterine_Corpus_Endometrial_Carcinoma,70,9,45,9
IGF2BP2,Uterine_Corpus_Endometrial_Carcinoma,75,4,48,4
ATF7IP,Uterine_Corpus_Endometrial_Carcinoma,87,35,47,30
DNMT1,Uterine_Corpus_Endometrial_Carcinoma,89,2,51,2
OTOF,Uterine_Corpus_Endometrial_Carcinoma,128,14,62,14
KCNH5,Uterine_Corpus_Endometrial_Carcinoma,83,7,44,7
ACACB,Uterine_Corpus_Endometrial_Carcinoma,141,8,66,8
AOC1,Uterine_Corpus_Endometrial_Carcinoma,63,8,44,8
AMY2B,Uterine_Corpus_Endometrial_Carcinoma,78,10,47,10
NFE2L2,Uterine_Corpus_Endometrial_Carcinoma,59,5,48,5
SPEN,Uterine_Corpus_Endometrial_Carcinoma,154,18,73,16
ERCC6L2,Uterine_Corpus_Endometrial_Carcinoma,75,6,46,6
EPHA5,Uterine_Corpus_Endometrial_Carcinoma,106,14,59,14
ZDHHC17,Uterine_Corpus_Endometrial_Carcinoma,71,8,45,8
NRP1,Uterine_Corpus_Endometrial_Carcinoma,102,8,54,7
ABCC12,Uterine_Corpus_Endometrial_Carcinoma,100,10,51,9
CASP8AP2,Uterine_Corpus_Endometrial_Carcinoma,102,0,50,0
CAMSAP1,Uterine_Corpus_Endometrial_Carcinoma,129,13,58,13
ZBTB38,Uterine_Corpus_Endometrial_Carcinoma,87,3,53,3
LAMB4,Uterine_Corpus_Endometrial_Carcinoma,111,10,53,10
MTMR12,Uterine_Corpus_Endometrial_Carcinoma,68,2,45,2
KCNC1,Uterine_Corpus_Endometrial_Carcinoma,97,4,49,4
ALDH1L1,Uterine_Corpus_Endometrial_Carcinoma,71,6,46,6
SCUBE1,Uterine_Corpus_Endometrial_Carcinoma,73,6,48,5
SULF1,Uterine_Corpus_Endometrial_Carcinoma,132,9,63,9
HIPK2,Uterine_Corpus_Endometrial_Carcinoma,74,3,47,3
ANKRD17,Uterine_Corpus_Endometrial_Carcinoma,145,9,61,8
PCDHB4,Uterine_Corpus_Endometrial_Carcinoma,69,5,44,5
IFT80,Uterine_Corpus_Endometrial_Carcinoma,70,6,54,6
CLCN5,Uterine_Corpus_Endometrial_Carcinoma,161,10,69,10
PCDHGA12,Uterine_Corpus_Endometrial_Carcinoma,93,3,53,3
TRPM7,Uterine_Corpus_Endometrial_Carcinoma,106,14,52,14
COL24A1,Uterine_Corpus_Endometrial_Carcinoma,113,16,58,15
MAMLD1,Uterine_Corpus_Endometrial_Carcinoma,87,2,49,2
DLGAP4,Uterine_Corpus_Endometrial_Carcinoma,83,6,53,6
SCAF8,Uterine_Corpus_Endometrial_Carcinoma,82,10,50,10
KIAA0368,Uterine_Corpus_Endometrial_Carcinoma,96,13,52,13
TUBGCP5,Uterine_Corpus_Endometrial_Carcinoma,67,9,46,9
MYO1H,Uterine_Corpus_Endometrial_Carcinoma,72,7,46,6
SYNJ1,Uterine_Corpus_Endometrial_Carcinoma,109,16,57,14
DRP2,Uterine_Corpus_Endometrial_Carcinoma,81,6,55,6
MAP1A,Uterine_Corpus_Endometrial_Carcinoma,128,16,61,15
HDLBP,Uterine_Corpus_Endometrial_Carcinoma,109,13,56,13
OSBP2,Uterine_Corpus_Endometrial_Carcinoma,80,3,46,3
MYO18A,Uterine_Corpus_Endometrial_Carcinoma,97,8,54,8
PIK3C2G,Uterine_Corpus_Endometrial_Carcinoma,90,7,46,7
COL17A1,Uterine_Corpus_Endometrial_Carcinoma,91,17,53,16
SYNE1,Uterine_Corpus_Endometrial_Carcinoma,523,54,117,42
TECPR2,Uterine_Corpus_Endometrial_Carcinoma,79,4,50,4
KIF21A,Uterine_Corpus_Endometrial_Carcinoma,120,20,60,16
GIGYF1,Uterine_Corpus_Endometrial_Carcinoma,94,7,61,7
NUFIP2,Uterine_Corpus_Endometrial_Carcinoma,71,2,45,2
RUSC2,Uterine_Corpus_Endometrial_Carcinoma,72,6,48,6
WDR81,Uterine_Corpus_Endometrial_Carcinoma,107,3,51,3
PVRL1,Uterine_Corpus_Endometrial_Carcinoma,66,9,45,9
SLITRK4,Uterine_Corpus_Endometrial_Carcinoma,120,12,60,11
MAP1B,Uterine_Corpus_Endometrial_Carcinoma,186,25,72,20
SORCS2,Uterine_Corpus_Endometrial_Carcinoma,87,7,51,6
STARD8,Uterine_Corpus_Endometrial_Carcinoma,98,9,50,8
PDZRN4,Uterine_Corpus_Endometrial_Carcinoma,95,5,44,5
SLC6A6,Uterine_Corpus_Endometrial_Carcinoma,81,7,57,6
FER1L5,Uterine_Corpus_Endometrial_Carcinoma,66,8,46,8
RAB11FIP1,Uterine_Corpus_Endometrial_Carcinoma,69,1,47,1
SVIL,Uterine_Corpus_Endometrial_Carcinoma,158,28,78,27
ZNF292,Uterine_Corpus_Endometrial_Carcinoma,195,47,87,39
PTPRO,Uterine_Corpus_Endometrial_Carcinoma,90,9,50,9
SP100,Uterine_Corpus_Endometrial_Carcinoma,71,13,47,12
PDCD11,Uterine_Corpus_Endometrial_Carcinoma,97,9,55,8
CECR2,Uterine_Corpus_Endometrial_Carcinoma,72,4,49,4
TFAP2B,Uterine_Corpus_Endometrial_Carcinoma,112,3,62,3
MDGA2,Uterine_Corpus_Endometrial_Carcinoma,120,11,62,11
RPS6KA3,Uterine_Corpus_Endometrial_Carcinoma,106,11,48,11
TAF1L,Uterine_Corpus_Endometrial_Carcinoma,122,10,59,9
USP47,Uterine_Corpus_Endometrial_Carcinoma,95,19,53,17
SSFA2,Uterine_Corpus_Endometrial_Carcinoma,72,6,48,6
ELFN2,Uterine_Corpus_Endometrial_Carcinoma,82,2,61,2
C2orf16,Uterine_Corpus_Endometrial_Carcinoma,87,9,46,7
DNAH8,Uterine_Corpus_Endometrial_Carcinoma,360,45,82,33
TLR8,Uterine_Corpus_Endometrial_Carcinoma,86,8,46,8
ZNF71,Uterine_Corpus_Endometrial_Carcinoma,63,2,45,2
TNRC6A,Uterine_Corpus_Endometrial_Carcinoma,134,11,66,10
SLITRK3,Uterine_Corpus_Endometrial_Carcinoma,164,10,76,10
GPAM,Uterine_Corpus_Endometrial_Carcinoma,76,10,50,10
MITF,Uterine_Corpus_Endometrial_Carcinoma,82,4,54,4
ACAN,Uterine_Corpus_Endometrial_Carcinoma,123,10,60,10
ATP1A2,Uterine_Corpus_Endometrial_Carcinoma,87,6,52,6
ADD3,Uterine_Corpus_Endometrial_Carcinoma,64,18,46,17
PCDHB2,Uterine_Corpus_Endometrial_Carcinoma,100,2,55,2
DOCK7,Uterine_Corpus_Endometrial_Carcinoma,132,22,63,20
MAGEE1,Uterine_Corpus_Endometrial_Carcinoma,86,4,46,4
PLEKHH2,Uterine_Corpus_Endometrial_Carcinoma,114,14,56,12
POTEG,Uterine_Corpus_Endometrial_Carcinoma,74,6,46,6
RYR2,Uterine_Corpus_Endometrial_Carcinoma,500,63,126,40
TMEM132D,Uterine_Corpus_Endometrial_Carcinoma,105,6,56,6
ZC3H6,Uterine_Corpus_Endometrial_Carcinoma,85,12,45,11
ANKRD27,Uterine_Corpus_Endometrial_Carcinoma,75,2,49,2
BRINP3,Uterine_Corpus_Endometrial_Carcinoma,74,2,45,2
C1orf173,Uterine_Corpus_Endometrial_Carcinoma,112,17,56,14
UPF3B,Uterine_Corpus_Endometrial_Carcinoma,60,11,44,10
RNF6,Uterine_Corpus_Endometrial_Carcinoma,74,11,44,11
FRYL,Uterine_Corpus_Endometrial_Carcinoma,154,24,65,24
CNR1,Uterine_Corpus_Endometrial_Carcinoma,82,1,47,1
TRPM3,Uterine_Corpus_Endometrial_Carcinoma,182,10,70,10
FYCO1,Uterine_Corpus_Endometrial_Carcinoma,99,8,56,6
XPO4,Uterine_Corpus_Endometrial_Carcinoma,88,9,50,8
RHOBTB3,Uterine_Corpus_Endometrial_Carcinoma,62,4,44,4
CNNM1,Uterine_Corpus_Endometrial_Carcinoma,79,4,49,4
ATP11A,Uterine_Corpus_Endometrial_Carcinoma,110,7,61,7
PLK2,Uterine_Corpus_Endometrial_Carcinoma,74,11,49,10
FZD7,Uterine_Corpus_Endometrial_Carcinoma,82,1,47,1
SSH2,Uterine_Corpus_Endometrial_Carcinoma,88,11,53,11
ZBTB34,Uterine_Corpus_Endometrial_Carcinoma,110,1,57,1
PBRM1,Uterine_Corpus_Endometrial_Carcinoma,99,21,56,21
DGKK,Uterine_Corpus_Endometrial_Carcinoma,126,13,61,11
VPS8,Uterine_Corpus_Endometrial_Carcinoma,83,11,51,11
MYO3A,Uterine_Corpus_Endometrial_Carcinoma,180,25,68,20
MYO7A,Uterine_Corpus_Endometrial_Carcinoma,141,12,73,12
DNM1P46,Uterine_Corpus_Endometrial_Carcinoma,70,0,44,0
RBFOX1,Uterine_Corpus_Endometrial_Carcinoma,143,4,73,4
HSP90AB1,Uterine_Corpus_Endometrial_Carcinoma,64,9,46,9
NAV1,Uterine_Corpus_Endometrial_Carcinoma,123,23,73,23
PHKA1,Uterine_Corpus_Endometrial_Carcinoma,86,11,49,10
PCDHA7,Uterine_Corpus_Endometrial_Carcinoma,85,4,50,4
BMX,Uterine_Corpus_Endometrial_Carcinoma,73,4,44,4
ATAD5,Uterine_Corpus_Endometrial_Carcinoma,91,22,55,22
ARHGEF40,Uterine_Corpus_Endometrial_Carcinoma,72,15,49,14
TBCD,Uterine_Corpus_Endometrial_Carcinoma,65,4,47,4
PCDHGA7,Uterine_Corpus_Endometrial_Carcinoma,71,3,45,3
ATP1A4,Uterine_Corpus_Endometrial_Carcinoma,78,12,51,12
TANC2,Uterine_Corpus_Endometrial_Carcinoma,111,8,55,7
SLC6A3,Uterine_Corpus_Endometrial_Carcinoma,88,3,52,3
BSN,Uterine_Corpus_Endometrial_Carcinoma,159,12,79,12
COL11A1,Uterine_Corpus_Endometrial_Carcinoma,194,37,75,28
PTPN13,Uterine_Corpus_Endometrial_Carcinoma,139,22,58,18
UBQLN2,Uterine_Corpus_Endometrial_Carcinoma,87,6,55,6
IGSF9,Uterine_Corpus_Endometrial_Carcinoma,80,14,56,14
ZBTB33,Uterine_Corpus_Endometrial_Carcinoma,109,5,58,5
ABCC4,Uterine_Corpus_Endometrial_Carcinoma,91,12,51,11
XPNPEP2,Uterine_Corpus_Endometrial_Carcinoma,67,10,44,10
FRMPD2,Uterine_Corpus_Endometrial_Carcinoma,111,11,55,10
AMER3,Uterine_Corpus_Endometrial_Carcinoma,91,10,51,10
FAT3,Uterine_Corpus_Endometrial_Carcinoma,383,41,93,31
TTC7B,Uterine_Corpus_Endometrial_Carcinoma,70,5,50,5
MYO5C,Uterine_Corpus_Endometrial_Carcinoma,89,9,50,9
PHEX,Uterine_Corpus_Endometrial_Carcinoma,85,5,45,5
BIN1,Uterine_Corpus_Endometrial_Carcinoma,61,1,50,1
TBC1D9,Uterine_Corpus_Endometrial_Carcinoma,85,12,45,12
ARID2,Uterine_Corpus_Endometrial_Carcinoma,122,13,68,13
ENDOV,Uterine_Corpus_Endometrial_Carcinoma,56,0,44,0
ZBTB18,Uterine_Corpus_Endometrial_Carcinoma,68,1,44,1
EPHA8,Uterine_Corpus_Endometrial_Carcinoma,78,4,49,4
PCDHB1,Uterine_Corpus_Endometrial_Carcinoma,70,6,46,5
KIAA1239,Uterine_Corpus_Endometrial_Carcinoma,109,9,51,8
KCNMA1,Uterine_Corpus_Endometrial_Carcinoma,127,8,71,8
ABCA3,Uterine_Corpus_Endometrial_Carcinoma,109,3,54,3
EGF,Uterine_Corpus_Endometrial_Carcinoma,96,15,45,14
DOCK5,Uterine_Corpus_Endometrial_Carcinoma,110,21,55,19
ISLR2,Uterine_Corpus_Endometrial_Carcinoma,72,1,44,1
WDR33,Uterine_Corpus_Endometrial_Carcinoma,98,6,55,6
SLITRK1,Uterine_Corpus_Endometrial_Carcinoma,171,5,74,5
SLC13A1,Uterine_Corpus_Endometrial_Carcinoma,63,7,45,7
CHM,Uterine_Corpus_Endometrial_Carcinoma,99,12,53,10
SMARCAD1,Uterine_Corpus_Endometrial_Carcinoma,71,12,49,12
SP4,Uterine_Corpus_Endometrial_Carcinoma,95,1,51,1
NRCAM,Uterine_Corpus_Endometrial_Carcinoma,96,10,46,10
IL1RAPL2,Uterine_Corpus_Endometrial_Carcinoma,101,12,49,9
CTCFL,Uterine_Corpus_Endometrial_Carcinoma,80,7,50,7
ZFP91,Uterine_Corpus_Endometrial_Carcinoma,75,7,51,5
FAM120A,Uterine_Corpus_Endometrial_Carcinoma,102,6,58,6
FREM1,Uterine_Corpus_Endometrial_Carcinoma,145,16,68,15
HEPHL1,Uterine_Corpus_Endometrial_Carcinoma,94,13,50,12
TP53BP2,Uterine_Corpus_Endometrial_Carcinoma,76,14,49,13
RBBP6,Uterine_Corpus_Endometrial_Carcinoma,111,29,59,26
ZFYVE26,Uterine_Corpus_Endometrial_Carcinoma,119,5,56,5
MYO16,Uterine_Corpus_Endometrial_Carcinoma,139,22,66,21
PHF1,Uterine_Corpus_Endometrial_Carcinoma,59,5,45,5
PCDH11X,Uterine_Corpus_Endometrial_Carcinoma,181,5,71,5
SSTR1,Uterine_Corpus_Endometrial_Carcinoma,85,0,50,0
PI4KA,Uterine_Corpus_Endometrial_Carcinoma,117,13,61,13
KPNA4,Uterine_Corpus_Endometrial_Carcinoma,65,2,44,2
ABCC10,Uterine_Corpus_Endometrial_Carcinoma,64,4,46,4
SLC4A8,Uterine_Corpus_Endometrial_Carcinoma,74,7,45,5
DST,Uterine_Corpus_Endometrial_Carcinoma,572,57,110,38
WNK2,Uterine_Corpus_Endometrial_Carcinoma,84,7,52,7
MYT1L,Uterine_Corpus_Endometrial_Carcinoma,132,11,62,10
HERC1,Uterine_Corpus_Endometrial_Carcinoma,196,25,83,22
PCF11,Uterine_Corpus_Endometrial_Carcinoma,80,7,46,7
OAS2,Uterine_Corpus_Endometrial_Carcinoma,70,11,47,11
PLCB3,Uterine_Corpus_Endometrial_Carcinoma,60,2,44,2
RNF17,Uterine_Corpus_Endometrial_Carcinoma,130,26,51,19
PRDM9,Uterine_Corpus_Endometrial_Carcinoma,107,9,55,8
SSH1,Uterine_Corpus_Endometrial_Carcinoma,78,7,46,7
DPP6,Uterine_Corpus_Endometrial_Carcinoma,115,6,67,5
ARHGEF9,Uterine_Corpus_Endometrial_Carcinoma,89,12,53,12
RGPD3,Uterine_Corpus_Endometrial_Carcinoma,134,20,60,15
DIAPH1,Uterine_Corpus_Endometrial_Carcinoma,84,8,59,8
ROBO4,Uterine_Corpus_Endometrial_Carcinoma,76,4,45,3
CHL1,Uterine_Corpus_Endometrial_Carcinoma,152,19,69,14
DNAH12,Uterine_Corpus_Endometrial_Carcinoma,201,33,68,26
PID1,Uterine_Corpus_Endometrial_Carcinoma,85,3,61,3
DENND4A,Uterine_Corpus_Endometrial_Carcinoma,97,15,49,13
SPECC1,Uterine_Corpus_Endometrial_Carcinoma,67,10,47,10
SNRK,Uterine_Corpus_Endometrial_Carcinoma,81,0,46,0
PKD1,Uterine_Corpus_Endometrial_Carcinoma,204,14,84,13
XIRP2,Uterine_Corpus_Endometrial_Carcinoma,330,45,83,29
ARHGEF18,Uterine_Corpus_Endometrial_Carcinoma,77,9,53,9
ETS1,Uterine_Corpus_Endometrial_Carcinoma,73,1,49,1
C6,Uterine_Corpus_Endometrial_Carcinoma,80,17,51,17
CDC42BPA,Uterine_Corpus_Endometrial_Carcinoma,102,11,54,7
PLEKHA7,Uterine_Corpus_Endometrial_Carcinoma,61,11,44,11
RGS22,Uterine_Corpus_Endometrial_Carcinoma,110,21,47,16
ZNF594,Uterine_Corpus_Endometrial_Carcinoma,96,4,47,4
TANC1,Uterine_Corpus_Endometrial_Carcinoma,94,5,56,5
SHROOM3,Uterine_Corpus_Endometrial_Carcinoma,75,4,46,4
CPSF1,Uterine_Corpus_Endometrial_Carcinoma,79,3,47,3
TPTE,Uterine_Corpus_Endometrial_Carcinoma,231,29,71,26
TCERG1L,Uterine_Corpus_Endometrial_Carcinoma,72,6,46,6
DIP2A,Uterine_Corpus_Endometrial_Carcinoma,124,13,59,12
BNC2,Uterine_Corpus_Endometrial_Carcinoma,176,6,62,6
MMP16,Uterine_Corpus_Endometrial_Carcinoma,147,9,68,9
ZNF525,Uterine_Corpus_Endometrial_Carcinoma,116,3,51,3
CTNND1,Uterine_Corpus_Endometrial_Carcinoma,100,13,57,12
PNPLA6,Uterine_Corpus_Endometrial_Carcinoma,95,13,56,12
UPF2,Uterine_Corpus_Endometrial_Carcinoma,72,8,45,8
ITPR1,Uterine_Corpus_Endometrial_Carcinoma,189,10,76,9
